  Node     xx        yy       zz         ux            uy          uz         dx            dy          dz
 88555    22913.2   -6325.35   0      -0.0162805   -0.00946713   0.00826146      -0.0162805   -0.00946713   0.00826146
 88554    22913.2   -5722.94   0      -0.0177381   -0.00872802   0.00865143      -0.0177381   -0.00872802   0.00865143
 88609    22913.2   -5120.53   0      -0.0191175   -0.00803178   0.00906654      -0.0191175   -0.00803178   0.00906654
 88785    22913.2   -4518.13   0      -0.0203984   -0.00738078   0.00950442      -0.0203984   -0.00738078   0.00950442
 88783    22913.2   -3915.72   0      -0.0215546   -0.00677393   0.00996346      -0.0215546   -0.00677393   0.00996346
 88844    22913.2   -3313.31   0      -0.022561   -0.00621056   0.0104455      -0.022561   -0.00621056   0.0104455
 88914    22913.2   -2710.9   0      -0.0233933   -0.00568501   0.0109542      -0.0233933   -0.00568501   0.0109542
 89080    22913.2   -2108.49   0      -0.0240295   -0.00518879   0.0114858      -0.0240295   -0.00518879   0.0114858
 88969    22913.2   -1506.08   0      -0.0244467   -0.00471347   0.0120375      -0.0244467   -0.00471347   0.0120375
 88967    22913.2   -903.667   0      -0.0246285   -0.0042505   0.012608      -0.0246285   -0.0042505   0.012608
 80990    22913.2   -301.258   0      -0.0245566   -0.00378382   0.0131947      -0.0245566   -0.00378382   0.0131947
 89121    22913.2   301.152   0      -0.0242221   -0.00329956   0.0137939      -0.0242221   -0.00329956   0.0137939
 89101    22913.2   903.561   0      -0.0236191   -0.00278283   0.0143986      -0.0236191   -0.00278283   0.0143986
 83463    22913.2   1505.97   0      -0.0227445   -0.00221664   0.0150045      -0.0227445   -0.00221664   0.0150045
 83462    22913.2   2108.38   0      -0.0216006   -0.00158623   0.0156047      -0.0216006   -0.00158623   0.0156047
 84455    22913.2   2710.79   0      -0.0201945   -0.000877413   0.0161909      -0.0201945   -0.000877413   0.0161909
 89182    22913.2   3313.2   0      -0.0185433   -7.47208e-05   0.0167598      -0.0185433   -7.47208e-05   0.0167598
 89045    22913.2   3915.61   0      -0.0166688   0.000831306   0.0172967      -0.0166688   0.000831306   0.0172967
 89043    22913.2   4518.02   0      -0.0145881   0.00184996   0.0177976      -0.0145881   0.00184996   0.0177976
 86740    22913.2   5120.43   0      -0.0123282   0.00298807   0.0182554      -0.0123282   0.00298807   0.0182554
 88956    22913.2   5722.84   0      -0.00992141   0.00424811   0.0186662      -0.00992141   0.00424811   0.0186662
 88953    22913.2   6325.25   0      -0.0074018   0.00562796   0.0190218      -0.0074018   0.00562796   0.0190218
 89250    22913.2   6927.66   0      -0.0047984   0.00712811   0.019319      -0.0047984   0.00712811   0.019319
 89154    22913.2   7530.07   0      -0.00215073   0.00873732   0.019552      -0.00215073   0.00873732   0.019552
 89155    22913.2   8132.48   0      0.000512731   0.0104474   0.0197187      0.000512731   0.0104474   0.0197187
 89077    22913.2   8734.89   0      0.00315855   0.0122469   0.0198186      0.00315855   0.0122469   0.0198186
 89074    22913.2   9337.3   0      0.00575566   0.0141171   0.0198471      0.00575566   0.0141171   0.0198471
 89280    22913.2   9939.71   0      0.00828262   0.0160445   0.0198112      0.00828262   0.0160445   0.0198112
 87114    22913.2   10542.1   0      0.0107138   0.018013   0.0197112      0.0107138   0.018013   0.0197112
 88888    22913.2   11144.5   0      0.0130297   0.0200068   0.01955      0.0130297   0.0200068   0.01955
 88886    22913.2   11746.9   0      0.0152134   0.0220059   0.0193256      0.0152134   0.0220059   0.0193256
 89051    22913.2   12349.3   0      0.017252   0.0239934   0.0190471      0.017252   0.0239934   0.0190471
 88903    22913.2   12951.8   0      0.0191311   0.0259505   0.0187166      0.0191311   0.0259505   0.0187166
 88901    22913.2   13554.2   0      0.0208479   0.027865   0.01834      0.0208479   0.027865   0.01834
 88721    22913.2   14156.6   0      0.0224011   0.0297231   0.0179212      0.0224011   0.0297231   0.0179212
 88720    22913.2   14759   0      0.0237856   0.0315113   0.0174689      0.0237856   0.0315113   0.0174689
 89183    22913.2   15361.4   0      0.0250076   0.0332225   0.0169855      0.0250076   0.0332225   0.0169855
 88616    22913.2   15963.8   0      0.0260695   0.0348461   0.0164767      0.0260695   0.0348461   0.0164767
 88617    22913.2   16566.2   0      0.0269737   0.0363748   0.0159468      0.0269737   0.0363748   0.0159468
 87695    22913.2   17168.6   0      0.02773   0.037804   0.0153995      0.02773   0.037804   0.0153995
 88630    22913.2   17771   0      0.0283454   0.0391285   0.0148401      0.0283454   0.0391285   0.0148401
 88575    22913.2   18373.4   0      0.0288298   0.0403472   0.0142727      0.0288298   0.0403472   0.0142727
 88474    22913.2   18975.9   0      0.0291889   0.0414585   0.0137011      0.0291889   0.0414585   0.0137011
 72660    22913.2   19578.3   0      0.0294331   0.0424633   0.0131295      0.0294331   0.0424633   0.0131295
 85446    22913.2   20180.7   0      0.0295679   0.0433566   0.0125641      0.0295679   0.0433566   0.0125641
 74000    22914.4   20782.4   0      0.0296094   0.0441503   0.0119896      0.0296094   0.0441503   0.0119896
 88147    22916.4   21386.8   0      0.0295637   0.0448431   0.0114309      0.0295637   0.0448431   0.0114309
 79005    22911.2   22004.6   0      0.0294472   0.0454679   0.010856      0.0294472   0.0454679   0.010856
 71890    22929.1   22627.2   0      0.0292062   0.0458972   0.0102869      0.0292062   0.0458972   0.0102869
 78188    22492.6   22909.5   0      0.0300883   0.048153   0.0102723      0.0300883   0.048153   0.0102723
 84014    21978.8   22887.6   0      0.0313039   0.0506814   0.0105824      0.0313039   0.0506814   0.0105824
 73298    21384.1   22894.2   0      0.0327225   0.0537988   0.0109274      0.0327225   0.0537988   0.0109274
 77773    20782.4   22901.1   0      0.0341947   0.0571713   0.0112836      0.0341947   0.0571713   0.0112836
 79185    20179.5   22908.2   0      0.0356946   0.0607657   0.0116613      0.0356946   0.0607657   0.0116613
 81428    19577.1   22911.8   0      0.0372161   0.0645863   0.0120588      0.0372161   0.0645863   0.0120588
 83250    18975.1   22913.1   0      0.038755   0.0686407   0.012474      0.038755   0.0686407   0.012474
 90197    18373   22913.4   0      0.0403029   0.0729398   0.0129053      0.0403029   0.0729398   0.0129053
 87737    17770.9   22913.4   0      0.0418471   0.077494   0.0133699      0.0418471   0.077494   0.0133699
 91561    17168.6   22913.3   0      0.0433683   0.0823165   0.01386      0.0433683   0.0823165   0.01386
 87519    16566.3   22913.3   0      0.0448552   0.0874119   0.0143696      0.0448552   0.0874119   0.0143696
 77194    15963.9   22913.2   0      0.0462912   0.0927757   0.0149083      0.0462912   0.0927757   0.0149083
 78217    15361.5   22913.2   0      0.0476529   0.0984161   0.0154661      0.0476529   0.0984161   0.0154661
 87389    14759.1   22913.2   0      0.0489278   0.104325   0.0160407      0.0489278   0.104325   0.0160407
 89381    14156.7   22913.2   0      0.0500929   0.110502   0.016631      0.0500929   0.110502   0.016631
 87239    13554.3   22913.2   0      0.0511262   0.116935   0.0172496      0.0511262   0.116935   0.0172496
 89213    12951.9   22913.2   0      0.0519983   0.123607   0.0178873      0.0519983   0.123607   0.0178873
 89247    12349.5   22913.2   0      0.0526837   0.130503   0.0185409      0.0526837   0.130503   0.0185409
 89298    11747   22913.2   0      0.0531582   0.137599   0.0192126      0.0531582   0.137599   0.0192126
 88594    11144.6   22913.2   0      0.0533925   0.144861   0.0198969      0.0533925   0.144861   0.0198969
 89555    10542.2   22913.2   0      0.0533633   0.152253   0.0205825      0.0533633   0.152253   0.0205825
 89702    9939.81   22913.2   0      0.0530436   0.159745   0.0212744      0.0530436   0.159745   0.0212744
 89703    9337.4   22913.2   0      0.0524124   0.167279   0.0219701      0.0524124   0.167279   0.0219701
 89740    8734.99   22913.2   0      0.0514425   0.174806   0.0226658      0.0514425   0.174806   0.0226658
 86572    8132.58   22913.2   0      0.050119   0.182272   0.0233468      0.050119   0.182272   0.0233468
 89983    7530.17   22913.2   0      0.0484281   0.189609   0.0240181      0.0484281   0.189609   0.0240181
 86507    6927.76   22913.2   0      0.0463682   0.196745   0.0246641      0.0463682   0.196745   0.0246641
 86506    6325.35   22913.2   0      0.0439275   0.203626   0.0252885      0.0439275   0.203626   0.0252885
 90104    5722.94   22913.2   0      0.0411106   0.210174   0.0258789      0.0411106   0.210174   0.0258789
 90105    5120.53   22913.2   0      0.037936   0.216309   0.0264212      0.037936   0.216309   0.0264212
 80159    4518.13   22913.2   0      0.0344099   0.221975   0.0269288      0.0344099   0.221975   0.0269288
 90401    3915.72   22913.2   0      0.0305514   0.227105   0.0273936      0.0305514   0.227105   0.0273936
 88913    3313.31   22913.2   0      0.0263914   0.231631   0.0278024      0.0263914   0.231631   0.0278024
 90607    2710.9   22913.2   0      0.0219651   0.235494   0.0281484      0.0219651   0.235494   0.0281484
 90756    2108.49   22913.2   0      0.0173084   0.238653   0.0284365      0.0173084   0.238653   0.0284365
 90757    1506.08   22913.2   0      0.012474   0.24105   0.0286503      0.012474   0.24105   0.0286503
 90915    903.667   22913.2   0      0.00749984   0.24268   0.0287953      0.00749984   0.24268   0.0287953
 84515    301.258   22913.2   0      0.00244632   0.243497   0.0288701      0.00244632   0.243497   0.0288701
 86003    -301.152   22913.2   0      -0.00263806   0.243504   0.0288659      -0.00263806   0.243504   0.0288659
 91057    -903.561   22913.2   0      -0.00769184   0.242694   0.0287835      -0.00769184   0.242694   0.0287835
 91306    -1505.97   22913.2   0      -0.0126552   0.241068   0.0286366      -0.0126552   0.241068   0.0286366
 91086    -2108.38   22913.2   0      -0.0174866   0.23866   0.0284193      -0.0174866   0.23866   0.0284193
 90989    -2710.79   22913.2   0      -0.0221376   0.235499   0.0281394      -0.0221376   0.235499   0.0281394
 90988    -3313.2   22913.2   0      -0.0265628   0.23163   0.0277965      -0.0265628   0.23163   0.0277965
 86420    -3915.61   22913.2   0      -0.0307207   0.227104   0.027394      -0.0307207   0.227104   0.027394
 91246    -4518.02   22913.2   0      -0.0345781   0.22198   0.0269328      -0.0345781   0.22198   0.0269328
 81084    -5120.43   22913.2   0      -0.0380996   0.216307   0.0264308      -0.0380996   0.216307   0.0264308
 86680    -5722.84   22913.2   0      -0.041273   0.210165   0.0258812      -0.041273   0.210165   0.0258812
 91092    -6325.25   22913.2   0      -0.0440835   0.203624   0.0252914      -0.0440835   0.203624   0.0252914
 90910    -6927.66   22913.2   0      -0.0465118   0.196745   0.024677      -0.0465118   0.196745   0.024677
 90911    -7530.07   22913.2   0      -0.0485685   0.189609   0.0240388      -0.0485685   0.189609   0.0240388
 80084    -8132.48   22913.2   0      -0.0502522   0.182277   0.0233722      -0.0502522   0.182277   0.0233722
 87182    -8734.89   22913.2   0      -0.0515638   0.174815   0.0226917      -0.0515638   0.174815   0.0226917
 91198    -9337.3   22913.2   0      -0.0525283   0.167293   0.0220061      -0.0525283   0.167293   0.0220061
 87468    -9939.71   22913.2   0      -0.0531586   0.159762   0.0213125      -0.0531586   0.159762   0.0213125
 90593    -10542.1   22913.2   0      -0.0534758   0.152279   0.0206197      -0.0534758   0.152279   0.0206197
 90478    -11144.5   22913.2   0      -0.0535037   0.14489   0.0199278      -0.0535037   0.14489   0.0199278
 90415    -11746.9   22913.2   0      -0.0532695   0.13764   0.0192461      -0.0532695   0.13764   0.0192461
 90251    -12349.3   22913.2   0      -0.0527938   0.130553   0.0185769      -0.0527938   0.130553   0.0185769
 90171    -12951.8   22913.2   0      -0.0521079   0.123669   0.0179257      -0.0521079   0.123669   0.0179257
 90133    -13554.2   22913.2   0      -0.0512366   0.117008   0.017293      -0.0512366   0.117008   0.017293
 90045    -14156.6   22913.2   0      -0.0502059   0.110584   0.0166826      -0.0502059   0.110584   0.0166826
 80912    -14759   22913.2   0      -0.0490452   0.104419   0.0160897      -0.0490452   0.104419   0.0160897
 80913    -15361.4   22913.2   0      -0.0477715   0.098512   0.0155177      -0.0477715   0.098512   0.0155177
 89863    -15963.8   22913.2   0      -0.0464095   0.0928755   0.0149631      -0.0464095   0.0928755   0.0149631
 89841    -16566.2   22913.2   0      -0.0449777   0.0875117   0.0144266      -0.0449777   0.0875117   0.0144266
 88092    -17168.6   22913.2   0      -0.0434931   0.082418   0.0139141      -0.0434931   0.082418   0.0139141
 88093    -17771   22913.2   0      -0.0419752   0.0775917   0.0134309      -0.0419752   0.0775917   0.0134309
 89335    -18373.4   22913.2   0      -0.0404394   0.0730273   0.0129657      -0.0404394   0.0730273   0.0129657
 89315    -18975.9   22913.2   0      -0.0388992   0.0687225   0.0125187      -0.0388992   0.0687225   0.0125187
 72988    -19578.3   22913.2   0      -0.0373602   0.0646627   0.0120857      -0.0373602   0.0646627   0.0120857
 89013    -20180.7   22913.2   0      -0.0358373   0.0608553   0.011695      -0.0358373   0.0608553   0.011695
 73761    -20782.4   22914.4   0      -0.0343399   0.0572763   0.0113016      -0.0343399   0.0572763   0.0113016
 79766    -21386.8   22916.4   0      -0.0328573   0.0538873   0.0109361      -0.0328573   0.0538873   0.0109361
 74060    -22004.6   22911.2   0      -0.0313836   0.0506571   0.0105844      -0.0313836   0.0506571   0.0105844
 74053    -22627.2   22929.1   0      -0.0299232   0.047619   0.0102203      -0.0299232   0.047619   0.0102203
 78184    -22909.5   22492.6   0      -0.0294626   0.0459913   0.0104424      -0.0294626   0.0459913   0.0104424
 83804    -22887.6   21978.8   0      -0.0296754   0.0456561   0.0109331      -0.0296754   0.0456561   0.0109331
 72787    -22894.2   21384.1   0      -0.0297959   0.0450462   0.0114692      -0.0297959   0.0450462   0.0114692
 77768    -22901.1   20782.4   0      -0.0298292   0.0443204   0.0120269      -0.0298292   0.0443204   0.0120269
 79165    -22908.2   20179.5   0      -0.0297762   0.0434933   0.0125907      -0.0297762   0.0434933   0.0125907
 81443    -22911.8   19577.1   0      -0.0296367   0.0425812   0.01316      -0.0296367   0.0425812   0.01316
 83212    -22913.1   18975.1   0      -0.0293972   0.0415754   0.0137334      -0.0293972   0.0415754   0.0137334
 87892    -22913.4   18373   0      -0.0290462   0.0404674   0.0143073      -0.0290462   0.0404674   0.0143073
 90669    -22913.4   17770.9   0      -0.0285742   0.0392534   0.0148762      -0.0285742   0.0392534   0.0148762
 81136    -22913.3   17168.6   0      -0.0279692   0.0379339   0.015438      -0.0279692   0.0379339   0.015438
 87485    -22913.3   16566.3   0      -0.0272224   0.0365099   0.0159879      -0.0272224   0.0365099   0.0159879
 87782    -22913.2   15963.9   0      -0.0263276   0.0349851   0.0165208      -0.0263276   0.0349851   0.0165208
 89253    -22913.2   15361.5   0      -0.0252762   0.0333651   0.0170314      -0.0252762   0.0333651   0.0170314
 88417    -22913.2   14759.1   0      -0.0240636   0.0316569   0.0175184      -0.0240636   0.0316569   0.0175184
 88277    -22913.2   14156.7   0      -0.0226845   0.0298686   0.0179765      -0.0226845   0.0298686   0.0179765
 88428    -22913.2   13554.3   0      -0.0211416   0.0280099   0.0183947      -0.0211416   0.0280099   0.0183947
 88362    -22913.2   12951.9   0      -0.0194317   0.0260962   0.0187745      -0.0194317   0.0260962   0.0187745
 81060    -22913.2   12349.5   0      -0.0175602   0.0241379   0.0191067      -0.0175602   0.0241379   0.0191067
 88380    -22913.2   11747   0      -0.0155348   0.0221508   0.0193886      -0.0155348   0.0221508   0.0193886
 88503    -22913.2   11144.6   0      -0.0133615   0.0201527   0.0196151      -0.0133615   0.0201527   0.0196151
 88505    -22913.2   10542.2   0      -0.011056   0.0181589   0.0197837      -0.011056   0.0181589   0.0197837
 88582    -22913.2   9939.81   0      -0.00863164   0.0161874   0.0198891      -0.00863164   0.0161874   0.0198891
 88539    -22913.2   9337.4   0      -0.00611079   0.0142549   0.0199285      -0.00611079   0.0142549   0.0199285
 88542    -22913.2   8734.99   0      -0.00351626   0.0123792   0.0199007      -0.00351626   0.0123792   0.0199007
 88921    -22913.2   8132.58   0      -0.000875539   0.0105755   0.0198048      -0.000875539   0.0105755   0.0198048
 88696    -22913.2   7530.17   0      0.00178304   0.00885903   0.0196415      0.00178304   0.00885903   0.0196415
 88695    -22913.2   6927.76   0      0.00442756   0.00724166   0.0194126      0.00442756   0.00724166   0.0194126
 88796    -22913.2   6325.35   0      0.00702822   0.00573504   0.0191177      0.00702822   0.00573504   0.0191177
 81545    -22913.2   5722.94   0      0.00954857   0.00434529   0.0187632      0.00954857   0.00434529   0.0187632
 85975    -22913.2   5120.53   0      0.0119533   0.003075   0.0183545      0.0119533   0.003075   0.0183545
 88730    -22913.2   4518.13   0      0.0142135   0.00192592   0.0178932      0.0142135   0.00192592   0.0178932
 81501    -22913.2   3915.72   0      0.0163   0.000897152   0.0173891      0.0163   0.000897152   0.0173891
 85966    -22913.2   3313.31   0      0.0181854   -1.90211e-05   0.016848      0.0181854   -1.90211e-05   0.016848
 88545    -22913.2   2710.9   0      0.0198462   -0.000831127   0.0162783      0.0198462   -0.000831127   0.0162783
 88548    -22913.2   2108.49   0      0.021262   -0.00155027   0.0156862      0.021262   -0.00155027   0.0156862
 89218    -22913.2   1506.08   0      0.0224176   -0.0021908   0.0150834      0.0224176   -0.0021908   0.0150834
 88800    -22913.2   903.667   0      0.0233109   -0.00276468   0.0144702      0.0233109   -0.00276468   0.0144702
 88801    -22913.2   301.258   0      0.0239308   -0.00328916   0.0138573      0.0239308   -0.00328916   0.0138573
 88950    -22913.2   -301.152   0      0.0242813   -0.00377931   0.0132512      0.0242813   -0.00377931   0.0132512
 89015    -22913.2   -903.561   0      0.0243704   -0.00425062   0.0126588      0.0243704   -0.00425062   0.0126588
 88989    -22913.2   -1505.97   0      0.0242076   -0.00471873   0.0120815      0.0242076   -0.00471873   0.0120815
 88770    -22913.2   -2108.38   0      0.0238086   -0.00519558   0.0115243      0.0238086   -0.00519558   0.0115243
 88768    -22913.2   -2710.79   0      0.0231944   -0.00569114   0.0109893      0.0231944   -0.00569114   0.0109893
 89031    -22913.2   -3313.2   0      0.0223808   -0.00621836   0.010478      0.0223808   -0.00621836   0.010478
 89103    -22913.2   -3915.61   0      0.021393   -0.0067827   0.00999119      0.021393   -0.0067827   0.00999119
 89054    -22913.2   -4518.02   0      0.0202565   -0.00738783   0.00952857      0.0202565   -0.00738783   0.00952857
 88931    -22913.2   -5120.43   0      0.018992   -0.00803969   0.00908777      0.018992   -0.00803969   0.00908777
 80151    -22913.2   -5722.84   0      0.0176281   -0.00873512   0.00866942      0.0176281   -0.00873512   0.00866942
 89117    -22913.2   -6325.25   0      0.016188   -0.00947244   0.00827235      0.016188   -0.00947244   0.00827235
 88908    -22913.2   -6927.66   0      0.014692   -0.0102513   0.00789464      0.014692   -0.0102513   0.00789464
 88909    -22913.2   -7530.07   0      0.0131651   -0.0110643   0.00753541      0.0131651   -0.0110643   0.00753541
 88941    -22913.2   -8132.48   0      0.0116256   -0.011907   0.00719512      0.0116256   -0.011907   0.00719512
 88940    -22913.2   -8734.89   0      0.0100885   -0.0127762   0.00687053      0.0100885   -0.0127762   0.00687053
 88843    -22913.2   -9337.3   0      0.00857408   -0.0136621   0.00656036      0.00857408   -0.0136621   0.00656036
 88700    -22913.2   -9939.71   0      0.00709276   -0.0145592   0.00626263      0.00709276   -0.0145592   0.00626263
 88701    -22913.2   -10542.1   0      0.00565444   -0.0154618   0.00597502      0.00565444   -0.0154618   0.00597502
 88793    -22913.2   -11144.5   0      0.00426901   -0.016362   0.00569731      0.00426901   -0.016362   0.00569731
 88739    -22913.2   -11746.9   0      0.00294549   -0.017253   0.0054282      0.00294549   -0.017253   0.0054282
 88662    -22913.2   -12349.3   0      0.00168697   -0.0181305   0.00516725      0.00168697   -0.0181305   0.00516725
 88446    -22913.2   -12951.8   0      0.000500306   -0.0189877   0.00491074      0.000500306   -0.0189877   0.00491074
 87821    -22913.2   -13554.2   0      -0.000612507   -0.0198189   0.00466043      -0.000612507   -0.0198189   0.00466043
 87822    -22913.2   -14156.6   0      -0.00165161   -0.0206203   0.00441383      -0.00165161   -0.0206203   0.00441383
 88523    -22913.2   -14759   0      -0.00261296   -0.0213864   0.00417522      -0.00261296   -0.0213864   0.00417522
 88522    -22913.2   -15361.4   0      -0.00349982   -0.0221169   0.00394131      -0.00349982   -0.0221169   0.00394131
 88369    -22913.2   -15963.8   0      -0.00431294   -0.0228082   0.00371221      -0.00431294   -0.0228082   0.00371221
 88295    -22913.2   -16566.2   0      -0.00505426   -0.0234584   0.00348874      -0.00505426   -0.0234584   0.00348874
 88265    -22913.2   -17168.6   0      -0.00572608   -0.0240662   0.00327011      -0.00572608   -0.0240662   0.00327011
 88249    -22913.2   -17771   0      -0.00633101   -0.0246301   0.00305545      -0.00633101   -0.0246301   0.00305545
 85668    -22913.2   -18373.4   0      -0.00687167   -0.025149   0.00284535      -0.00687167   -0.025149   0.00284535
 71238    -22913.2   -18975.9   0      -0.00735191   -0.0256248   0.0026394      -0.00735191   -0.0256248   0.0026394
 83763    -22913.2   -19578.3   0      -0.00777262   -0.0260542   0.00243946      -0.00777262   -0.0260542   0.00243946
 82623    -22913.2   -20180.7   0      -0.00814085   -0.0264411   0.00224572      -0.00814085   -0.0264411   0.00224572
 82622    -22914.4   -20782.4   0      -0.00845748   -0.0267828   0.00205867      -0.00845748   -0.0267828   0.00205867
 83143    -22916.4   -21386.8   0      -0.00872924   -0.0270833   0.00187604      -0.00872924   -0.0270833   0.00187604
 83553    -22911.2   -22004.6   0      -0.00896461   -0.0273645   0.00169286      -0.00896461   -0.0273645   0.00169286
 76202    -22929.1   -22627.2   0      -0.00914862   -0.0275581   0.00151737      -0.00914862   -0.0275581   0.00151737
 82625    -22492.6   -22909.5   0      -0.00945928   -0.0285344   0.00135588      -0.00945928   -0.0285344   0.00135588
 82594    -21978.8   -22887.6   0      -0.00974246   -0.029618   0.0012628      -0.00974246   -0.029618   0.0012628
 78060    -21384.1   -22894.2   0      -0.010071   -0.0309221   0.00113811      -0.010071   -0.0309221   0.00113811
 78542    -20782.4   -22901.1   0      -0.0104023   -0.0323006   0.00100807      -0.0104023   -0.0323006   0.00100807
 78536    -20179.5   -22908.2   0      -0.0107284   -0.0337346   0.000873124      -0.0107284   -0.0337346   0.000873124
 82939    -19577.1   -22911.8   0      -0.0110459   -0.0352226   0.000732102      -0.0110459   -0.0352226   0.000732102
 71841    -18975.1   -22913.1   0      -0.0113518   -0.0367627   0.000586318      -0.0113518   -0.0367627   0.000586318
 82496    -18373   -22913.4   0      -0.0116467   -0.0383609   0.000437323      -0.0116467   -0.0383609   0.000437323
 69217    -17770.9   -22913.4   0      -0.0119258   -0.0400077   0.000285993      -0.0119258   -0.0400077   0.000285993
 86705    -17168.6   -22913.3   0      -0.0121856   -0.0417083   0.000129241      -0.0121856   -0.0417083   0.000129241
 87683    -16566.3   -22913.3   0      -0.0124245   -0.043458   -3.02092e-05      -0.0124245   -0.043458   -3.02092e-05
 87401    -15963.9   -22913.2   0      -0.0126375   -0.0452555   -0.000192435      -0.0126375   -0.0452555   -0.000192435
 88667    -15361.5   -22913.2   0      -0.0128213   -0.0470954   -0.00035715      -0.0128213   -0.0470954   -0.00035715
 88065    -14759.1   -22913.2   0      -0.0129722   -0.0489743   -0.000523471      -0.0129722   -0.0489743   -0.000523471
 88143    -14156.7   -22913.2   0      -0.0130859   -0.0508882   -0.000690314      -0.0130859   -0.0508882   -0.000690314
 86920    -13554.3   -22913.2   0      -0.0131582   -0.0528322   -0.000857514      -0.0131582   -0.0528322   -0.000857514
 87097    -12951.9   -22913.2   0      -0.0131853   -0.0547987   -0.00102473      -0.0131853   -0.0547987   -0.00102473
 88077    -12349.5   -22913.2   0      -0.013163   -0.0567828   -0.00119325      -0.013163   -0.0567828   -0.00119325
 88103    -11747   -22913.2   0      -0.01309   -0.0587748   -0.00135841      -0.01309   -0.0587748   -0.00135841
 88269    -11144.6   -22913.2   0      -0.0129607   -0.0607666   -0.00152248      -0.0129607   -0.0607666   -0.00152248
 88270    -10542.2   -22913.2   0      -0.0127731   -0.0627485   -0.00168426      -0.0127731   -0.0627485   -0.00168426
 88559    -9939.81   -22913.2   0      -0.0125247   -0.0647101   -0.00184136      -0.0125247   -0.0647101   -0.00184136
 88427    -9337.4   -22913.2   0      -0.0122123   -0.0666412   -0.00199373      -0.0122123   -0.0666412   -0.00199373
 88509    -8734.99   -22913.2   0      -0.0118349   -0.0685317   -0.00214184      -0.0118349   -0.0685317   -0.00214184
 88508    -8132.58   -22913.2   0      -0.0113925   -0.0703691   -0.00228302      -0.0113925   -0.0703691   -0.00228302
 81241    -7530.17   -22913.2   0      -0.0108832   -0.0721428   -0.002417      -0.0108832   -0.0721428   -0.002417
 81242    -6927.76   -22913.2   0      -0.0103077   -0.0738399   -0.00254247      -0.0103077   -0.0738399   -0.00254247
 88863    -6325.35   -22913.2   0      -0.00966772   -0.0754473   -0.00266068      -0.00966772   -0.0754473   -0.00266068
 88820    -5722.94   -22913.2   0      -0.00896571   -0.0769541   -0.00277024      -0.00896571   -0.0769541   -0.00277024
 88822    -5120.53   -22913.2   0      -0.00820341   -0.0783482   -0.00286843      -0.00820341   -0.0783482   -0.00286843
 89049    -4518.13   -22913.2   0      -0.00738393   -0.0796176   -0.00295575      -0.00738393   -0.0796176   -0.00295575
 89215    -3915.72   -22913.2   0      -0.00651085   -0.0807538   -0.0030355      -0.00651085   -0.0807538   -0.0030355
 89191    -3313.31   -22913.2   0      -0.0055916   -0.0817463   -0.00310667      -0.0055916   -0.0817463   -0.00310667
 86115    -2710.9   -22913.2   0      -0.00463266   -0.082585   -0.00316577      -0.00463266   -0.082585   -0.00316577
 89367    -2108.49   -22913.2   0      -0.00363849   -0.0832672   -0.00321402      -0.00363849   -0.0832672   -0.00321402
 89318    -1506.08   -22913.2   0      -0.00261744   -0.0837858   -0.00324883      -0.00261744   -0.0837858   -0.00324883
 89322    -903.667   -22913.2   0      -0.00157672   -0.0841342   -0.00327054      -0.00157672   -0.0841342   -0.00327054
 89487    -301.258   -22913.2   0      -0.000522463   -0.0843118   -0.00328209      -0.000522463   -0.0843118   -0.00328209
 86065    301.152   -22913.2   0      0.000534686   -0.084316   -0.00328244      0.000534686   -0.084316   -0.00328244
 89289    903.561   -22913.2   0      0.00158678   -0.0841437   -0.00326873      0.00158678   -0.0841437   -0.00326873
 89294    1505.97   -22913.2   0      0.002629   -0.0838015   -0.00324573      0.002629   -0.0838015   -0.00324573
 88862    2108.38   -22913.2   0      0.00365052   -0.0832901   -0.00321091      0.00365052   -0.0832901   -0.00321091
 89478    2710.79   -22913.2   0      0.00464407   -0.0826129   -0.00316533      0.00464407   -0.0826129   -0.00316533
 89479    3313.2   -22913.2   0      0.00560342   -0.081778   -0.00310966      0.00560342   -0.081778   -0.00310966
 89385    3915.61   -22913.2   0      0.00652135   -0.0807906   -0.00303997      0.00652135   -0.0807906   -0.00303997
 89388    4518.02   -22913.2   0      0.00739251   -0.0796563   -0.00295834      0.00739251   -0.0796563   -0.00295834
 89658    5120.43   -22913.2   0      0.00821336   -0.07839   -0.00286783      0.00821336   -0.07839   -0.00286783
 89422    5722.84   -22913.2   0      0.00897681   -0.0770008   -0.00276778      0.00897681   -0.0770008   -0.00276778
 88626    6325.25   -22913.2   0      0.00967998   -0.0754979   -0.00265622      0.00967998   -0.0754979   -0.00265622
 89608    6927.66   -22913.2   0      0.0103218   -0.0738974   -0.00253833      0.0103218   -0.0738974   -0.00253833
 89436    7530.07   -22913.2   0      0.0108984   -0.0722081   -0.00241092      0.0108984   -0.0722081   -0.00241092
 89430    8132.48   -22913.2   0      0.0114087   -0.0704394   -0.00227651      0.0114087   -0.0704394   -0.00227651
 87062    8734.89   -22913.2   0      0.0118531   -0.0686065   -0.0021363      0.0118531   -0.0686065   -0.0021363
 89408    9337.3   -22913.2   0      0.0122313   -0.0667196   -0.00198841      0.0122313   -0.0667196   -0.00198841
 89384    9939.71   -22913.2   0      0.0125441   -0.0647898   -0.00183613      0.0125441   -0.0647898   -0.00183613
