31557600.0
node 145    -909481   3.96478e+06   2.68821e+06      1.76607e+06   -1.05591e+06   -3.79903e+06      2.1034e+06   -1.25846e+06   -4.66282e+06
node 146    -239592   3.75332e+06   1.31839e+06      1.69917e+06   -1.02623e+06   -3.86859e+06      2.02277e+06   -1.23414e+06   -4.73765e+06
node 147    622268   2.87752e+06   3.13036e+06      1.87995e+06   -941584   -4.12373e+06      2.23491e+06   -1.13313e+06   -5.04013e+06
node 148    390509   2.19639e+06   2.69692e+06      1.93987e+06   -951686   -4.22303e+06      2.30388e+06   -1.16799e+06   -5.1272e+06
node 149    777275   2.68791e+06   2.10261e+06      1.85453e+06   -940658   -4.14188e+06      2.1998e+06   -1.14376e+06   -5.05075e+06
node 150    1.2479e+06   -5.34932e+06   -1.63109e+06      2.72585e+06   -863692   -4.28648e+06      3.25043e+06   -1.03515e+06   -5.24376e+06
node 151    1.77059e+06   -5.16361e+06   -1.74214e+06      2.70796e+06   -828266   -4.29354e+06      3.2299e+06   -992368   -5.25193e+06
node 152    1.39322e+06   -5.15803e+06   -2.0704e+06      2.6752e+06   -822360   -4.28033e+06      3.18992e+06   -985836   -5.2354e+06
node 153    1.49358e+06   -4.69021e+06   -1.70879e+06      2.66178e+06   -834158   -4.26721e+06      3.17419e+06   -999751   -5.21923e+06
node 154    317774   4.31436e+06   1.82868e+06      1.71025e+06   -1.00475e+06   -3.97715e+06      2.03591e+06   -1.20684e+06   -4.87429e+06
node 155    517073   4.61913e+06   2.58161e+06      1.70894e+06   -994049   -4.00204e+06      2.03545e+06   -1.18725e+06   -4.9106e+06
node 156    1.21533e+06   3.80702e+06   2.44124e+06      1.76143e+06   -900336   -4.07915e+06      2.09404e+06   -1.08553e+06   -4.99432e+06
node 157    1.23688e+06   2.89701e+06   2.46698e+06      1.84168e+06   -875679   -4.12769e+06      2.18302e+06   -1.06318e+06   -5.03787e+06
node 158    678212   3.64627e+06   1.55034e+06      1.75108e+06   -958811   -4.02852e+06      2.08209e+06   -1.15669e+06   -4.93063e+06
node 159    311961   3.07076e+06   1.65018e+06      1.78512e+06   -991510   -4.0416e+06      2.12234e+06   -1.19733e+06   -4.9415e+06
node 160    -4.11639e+06   -13315.7   3.98598e+06      2.49694e+06   -1.3696e+06   -4.37266e+06      3.02127e+06   -1.63595e+06   -5.2958e+06
node 161    -4.36891e+06   187287   3.70276e+06      2.47932e+06   -1.39853e+06   -4.31781e+06      2.99662e+06   -1.67278e+06   -5.23427e+06
node 162    -4.11584e+06   476253   3.95802e+06      2.42408e+06   -1.3839e+06   -4.29879e+06      2.92966e+06   -1.6567e+06   -5.21019e+06
node 163    -3.58288e+06   -26192.3   3.89354e+06      2.4795e+06   -1.29808e+06   -4.39789e+06      3.00431e+06   -1.5498e+06   -5.31919e+06
node 164    -3.56608e+06   -721046   4.42675e+06      2.56593e+06   -1.29854e+06   -4.49526e+06      3.10881e+06   -1.54319e+06   -5.43883e+06
node 165    -2.97317e+06   -135076   4.33229e+06      2.459e+06   -1.24647e+06   -4.49474e+06      2.98836e+06   -1.48266e+06   -5.41416e+06
node 166    -3.18985e+06   -558851   4.7271e+06      2.51909e+06   -1.27272e+06   -4.5274e+06      3.05875e+06   -1.51157e+06   -5.46606e+06
node 167    -3.42814e+06   -939489   3.89979e+06      2.60242e+06   -1.25862e+06   -4.49095e+06      3.14774e+06   -1.4948e+06   -5.43581e+06
node 168    -3.02996e+06   848559   4.25831e+06      2.32406e+06   -1.26556e+06   -4.30437e+06      2.80853e+06   -1.51325e+06   -5.20643e+06
node 169    -3.50579e+06   -177809   4.52888e+06      2.48856e+06   -1.31036e+06   -4.45615e+06      3.01731e+06   -1.56147e+06   -5.38618e+06
node 170    -3.41357e+06   272023   4.59417e+06      2.42212e+06   -1.31517e+06   -4.40382e+06      2.93408e+06   -1.57025e+06   -5.3236e+06
node 171    -4.13241e+06   154110   3.06637e+06      2.48712e+06   -1.34134e+06   -4.29707e+06      3.00458e+06   -1.60378e+06   -5.20925e+06
node 172    -3.81925e+06   816989   4.1927e+06      2.3582e+06   -1.36366e+06   -4.26737e+06      2.84741e+06   -1.63272e+06   -5.17183e+06
node 173    1.64812e+06   -4.39698e+06   -3.28378e+06      2.49923e+06   -721395   -4.24817e+06      2.97944e+06   -864953   -5.19369e+06
node 174    815346   -4.04821e+06   -2.9391e+06      2.4412e+06   -710332   -4.13918e+06      2.90884e+06   -852453   -5.06032e+06
node 175    -2.27089e+06   1.16043e+06   3.94514e+06      2.24539e+06   -1.17024e+06   -4.27494e+06      2.70812e+06   -1.39839e+06   -5.16329e+06
node 176    -1.76998e+06   38318.2   3.01922e+06      2.4491e+06   -1.06971e+06   -4.61727e+06      2.98587e+06   -1.27507e+06   -5.50697e+06
node 177    -1.72945e+06   379739   3.61726e+06      2.34825e+06   -1.09723e+06   -4.55728e+06      2.85085e+06   -1.31141e+06   -5.42563e+06
node 178    -1.5561e+06   -631825   4.86525e+06      2.42873e+06   -1.12756e+06   -4.72766e+06      2.97162e+06   -1.32707e+06   -5.60137e+06
node 179    -1.01683e+06   -127751   4.04263e+06      2.35843e+06   -1.05363e+06   -4.79736e+06      2.87795e+06   -1.25026e+06   -5.59018e+06
node 180    -2.20011e+06   -981089   5.19902e+06      2.52336e+06   -1.17631e+06   -4.66131e+06      3.06233e+06   -1.39322e+06   -5.59665e+06
node 181    -2.30024e+06   -469147   5.22702e+06      2.44639e+06   -1.20414e+06   -4.63822e+06      2.9896e+06   -1.42287e+06   -5.55198e+06
node 182    -1.69307e+06   -23129.9   4.77367e+06      2.34592e+06   -1.14259e+06   -4.67558e+06      2.88281e+06   -1.35047e+06   -5.52556e+06
node 183    1.75683e+06   -5.39709e+06   786009      2.85387e+06   -885258   -4.30553e+06      3.40525e+06   -1.05854e+06   -5.27312e+06
node 184    1.97287e+06   -5.37007e+06   320915      2.84322e+06   -876574   -4.3045e+06      3.39248e+06   -1.04785e+06   -5.27001e+06
node 185    1.28122e+06   -5.1519e+06   119510      2.80885e+06   -922565   -4.29564e+06      3.35056e+06   -1.1039e+06   -5.25861e+06
node 186    2.24258e+06   -4.59852e+06   370713      2.79618e+06   -858660   -4.29573e+06      3.33529e+06   -1.02519e+06   -5.25756e+06
node 187    1.99539e+06   1.93251e+06   2.12928e+06      1.87545e+06   -749574   -4.08305e+06      2.20851e+06   -919549   -4.95786e+06
node 188    2.49297e+06   2.87299e+06   2.56089e+06      1.84094e+06   -719189   -4.08374e+06      2.17631e+06   -877030   -4.98015e+06
node 189    1.47554e+06   2.69281e+06   3.11837e+06      1.88028e+06   -842002   -4.13589e+06      2.22713e+06   -1.02033e+06   -5.04393e+06
node 190    2.16335e+06   1.87053e+06   3.05295e+06      1.92536e+06   -737008   -4.06185e+06      2.26625e+06   -900691   -4.92728e+06
