  x        y       z         ux            uy          uz
14455.1   17173.4   0      -0.131616   -0.145953   -0.00021499
13854.2   17175.2   0      -0.132457   -0.149623   -0.000968533
13252.8   17175.3   0      -0.132956   -0.152967   -0.00172495
12650.8   17174.9   0      -0.133083   -0.155864   -0.00245399
12048.5   17174.6   0      -0.132837   -0.158199   -0.00315523
11446.1   17174.5   0      -0.132162   -0.159937   -0.00386813
10843.6   17174.5   0      -0.131054   -0.160926   -0.00459241
10241.2   17174.5   0      -0.129488   -0.161072   -0.00529034
9638.74   17174.6   0      -0.127486   -0.16026   -0.00592597
9036.33   17174.6   0      -0.125111   -0.158427   -0.00643394
8433.93   17174.6   0      -0.122387   -0.155564   -0.00686505
7831.52   17174.6   0      -0.119325   -0.151591   -0.00719516
7229.11   17174.6   0      -0.116024   -0.146359   -0.00735427
6626.7   17174.6   0      -0.112579   -0.139819   -0.00736601
6024.3   17174.6   0      -0.109048   -0.132071   -0.00722196
5421.89   17174.6   0      -0.105531   -0.123076   -0.00697467
4819.48   17174.6   0      -0.102058   -0.112891   -0.00665739
4217.07   17174.6   0      -0.0987163   -0.101552   -0.00623117
3614.66   17174.6   0      -0.0956284   -0.089154   -0.00566971
3012.25   17174.6   0      -0.0928143   -0.0758779   -0.00499127
2409.84   17174.6   0      -0.0904154   -0.0616398   -0.004138
1807.43   17174.6   0      -0.0884928   -0.0466753   -0.00315248
1205.02   17174.6   0      -0.0870571   -0.0311808   -0.00209895
602.608   17174.6   0      -0.0861975   -0.0152814   -0.00100808
0.198798   17174.6   0      -0.0859299   0.000806143   0.000114398
-602.211   17174.6   0      -0.0862373   0.016878   0.00123268
-1204.62   17174.6   0      -0.0871517   0.0327991   0.00235652
-1807.03   17174.6   0      -0.088653   0.0483083   0.00342103
-2409.44   17174.6   0      -0.090699   0.0631884   0.00433571
-3011.85   17174.6   0      -0.0931315   0.0772456   0.00509594
-3614.26   17174.6   0      -0.0959334   0.0905207   0.0057638
-4216.67   17174.6   0      -0.099034   0.102827   0.00633724
-4819.08   17174.6   0      -0.102378   0.11404   0.00683394
-5421.49   17174.6   0      -0.10589   0.124077   0.00718027
-6023.9   17174.6   0      -0.109478   0.13294   0.00742041
-6626.31   17174.6   0      -0.113025   0.140517   0.00749951
-7228.72   17174.6   0      -0.116465   0.146852   0.0074317
-7831.13   17174.6   0      -0.119731   0.151978   0.00725787
-8433.54   17174.6   0      -0.122753   0.155861   0.00694769
-9035.95   17174.6   0      -0.125466   0.158612   0.00651837
-9638.36   17174.6   0      -0.12782   0.160268   0.00598538
-10240.8   17174.6   0      -0.129753   0.160928   0.00536446
-10843.2   17174.6   0      -0.131285   0.160721   0.00474988
-11445.6   17174.6   0      -0.132399   0.159702   0.00406228
-12048   17174.6   0      -0.133084   0.15797   0.00332817
-12650.4   17174.6   0      -0.13335   0.155616   0.00256459
-13252.8   17174.6   0      -0.133194   0.152717   0.00176881
-13855.2   17174.6   0      -0.132654   0.149386   0.000972817
-14457.6   17174.6   0      -0.131721   0.145661   0.000168803
-15059.3   17175.9   0      -0.130423   0.141639   -0.000603537
-15663.1   17178   0      -0.128822   0.137399   -0.00132501
-16279.4   17173.2   0      -0.126954   0.132932   -0.00205302
-16899.7   17191   0      -0.124602   0.128218   -0.00279047
-17179.5   16756.5   0      -0.127239   0.128378   -0.00252812
-17157   16245.6   0      -0.131756   0.131177   -0.00182958
-17162.6   15654.2   0      -0.13688   0.134002   -0.000966131
-17168   15055.6   0      -0.142093   0.136639   -5.50803e-05
-17173.4   14455.1   0      -0.147305   0.139019   0.00093016
-17175.2   13854.2   0      -0.152478   0.141117   0.00198861
-17175.3   13252.8   0      -0.157497   0.142901   0.00308325
-17174.9   12650.8   0      -0.162312   0.144281   0.00423452
-17174.6   12048.5   0      -0.166816   0.145212   0.00540668
-17174.5   11446.1   0      -0.170926   0.145652   0.00660309
-17174.5   10843.6   0      -0.174529   0.145548   0.00785314
-17174.5   10241.2   0      -0.177491   0.14483   0.0090895
-17174.6   9638.74   0      -0.179655   0.143458   0.0102908
-17174.6   9036.33   0      -0.180794   0.141434   0.0114132
-17174.6   8433.93   0      -0.180796   0.138694   0.0124642
-17174.6   7831.52   0      -0.179467   0.135222   0.0133897
-17174.6   7229.11   0      -0.17658   0.131063   0.0140522
-17174.6   6626.7   0      -0.172023   0.126333   0.0143829
-17174.6   6024.3   0      -0.16566   0.121165   0.014509
-17174.6   5421.89   0      -0.157432   0.115608   0.0143627
-17174.6   4819.48   0      -0.147216   0.109815   0.0138836
-17174.6   4217.07   0      -0.134867   0.103999   0.0130982
-17174.6   3614.66   0      -0.120498   0.0983141   0.0120128
-17174.6   3012.25   0      -0.104124   0.0930345   0.0106241
-17174.6   2409.84   0      -0.0859453   0.0883188   0.00905752
-17174.6   1807.43   0      -0.0661947   0.0843474   0.00720283
-17174.6   1205.02   0      -0.0451799   0.081408   0.00513589
-17174.6   602.608   0      -0.0233474   0.0795902   0.00292725
-17174.6   0.198798   0      -0.00107284   0.0789335   0.000657236
-17174.6   -602.211   0      0.0211379   0.07939   -0.00161314
-17174.6   -1204.62   0      0.0430543   0.0810495   -0.0039328
-17174.6   -1807.03   0      0.0641397   0.0839032   -0.00617926
-17174.6   -2409.44   0      0.0840059   0.0877926   -0.00816851
-17174.6   -3011.85   0      0.102331   0.0925227   -0.00994394
-17174.6   -3614.26   0      0.118868   0.0978197   -0.0113632
-17174.6   -4216.67   0      0.133498   0.103531   -0.0124677
-17174.6   -4819.08   0      0.14593   0.109349   -0.0132068
-17174.6   -5421.49   0      0.156293   0.115093   -0.0135972
-17174.6   -6023.9   0      0.164653   0.120684   -0.0138285
-17174.6   -6626.31   0      0.171029   0.125925   -0.0137614
-17174.6   -7228.72   0      0.175605   0.130666   -0.0134175
-17174.6   -7831.13   0      0.17854   0.134845   -0.012878
-17174.6   -8433.54   0      0.179898   0.138347   -0.0120291
-17174.6   -9035.95   0      0.179857   0.141071   -0.0109952
-17174.6   -9638.36   0      0.178685   0.143072   -0.00991906
-17174.6   -10240.8   0      0.176594   0.144427   -0.00881662
-17174.6   -10843.2   0      0.173779   0.145175   -0.00765809
-17174.6   -11445.6   0      0.170327   0.145343   -0.00652494
-17174.6   -12048   0      0.166301   0.144977   -0.00537414
-17174.6   -12650.4   0      0.161858   0.144097   -0.00419217
-17174.6   -13252.8   0      0.157131   0.14276   -0.00302471
-17174.6   -13855.2   0      0.152173   0.141023   -0.00186915
-17174.6   -14457.6   0      0.147071   0.138882   -0.000789432
-17175.9   -15059.3   0      0.141852   0.136422   0.000181871
-17178   -15663.1   0      0.136575   0.133729   0.00113182
-17173.2   -16279.4   0      0.131285   0.130846   0.00197765
-17191   -16899.7   0      0.125933   0.127566   0.00283815
-16756.5   -17179.5   0      0.125176   0.129337   0.00271379
-16245.6   -17157   0      0.127191   0.133264   0.00206108
-15654.2   -17162.6   0      0.129017   0.137572   0.00138608
-15055.6   -17168   0      0.130566   0.141776   0.000634152
-14455.1   -17173.4   0      0.131779   0.145722   -0.000133208
-13854.2   -17175.2   0      0.132709   0.149484   -0.000933099
-13252.8   -17175.3   0      0.133253   0.152845   -0.00169488
-12650.8   -17174.9   0      0.133407   0.15578   -0.00251822
-12048.5   -17174.6   0      0.133142   0.158165   -0.0032705
-11446.1   -17174.5   0      0.132472   0.159919   -0.00398348
-10843.6   -17174.5   0      0.131385   0.16098   -0.00469908
-10241.2   -17174.5   0      0.129888   0.16125   -0.00536705
-9638.74   -17174.6   0      0.127961   0.160647   -0.00602134
-9036.33   -17174.6   0      0.125589   0.159051   -0.0065852
-8433.93   -17174.6   0      0.12287   0.156289   -0.00702716
-7831.52   -17174.6   0      0.119817   0.152392   -0.00733573
-7229.11   -17174.6   0      0.116508   0.147307   -0.00753071
-6626.7   -17174.6   0      0.112999   0.140972   -0.00759242
-6024.3   -17174.6   0      0.10938   0.133337   -0.00748869
-5421.89   -17174.6   0      0.10578   0.124396   -0.00716814
-4819.48   -17174.6   0      0.102285   0.114232   -0.00673647
-4217.07   -17174.6   0      0.0989384   0.102961   -0.00616204
-3614.66   -17174.6   0      0.0958558   0.0906341   -0.00548878
-3012.25   -17174.6   0      0.0930861   0.0773259   -0.00475179
-2409.84   -17174.6   0      0.0906524   0.0631779   -0.00393561
-1807.43   -17174.6   0      0.088704   0.0482644   -0.00301827
-1205.02   -17174.6   0      0.0872467   0.032819   -0.00207899
-602.608   -17174.6   0      0.0863308   0.0169735   -0.00107794
-0.198798   -17174.6   0      0.0859679   0.000963496   -3.08415e-05
602.211   -17174.6   0      0.0862205   -0.015121   0.00106263
1204.62   -17174.6   0      0.0870783   -0.0310452   0.0021255
1807.03   -17174.6   0      0.0885216   -0.0466415   0.00317497
2409.44   -17174.6   0      0.0904647   -0.0616561   0.00414054
3011.85   -17174.6   0      0.0928768   -0.0759583   0.0050464
3614.26   -17174.6   0      0.0956928   -0.0893726   0.00584405
4216.67   -17174.6   0      0.0987985   -0.101818   0.00643367
4819.08   -17174.6   0      0.102136   -0.113187   0.00695383
5421.49   -17174.6   0      0.105685   -0.123404   0.00731883
6023.9   -17174.6   0      0.10926   -0.132386   0.00747189
6626.31   -17174.6   0      0.112786   -0.140145   0.00752609
7228.72   -17174.6   0      0.116237   -0.146661   0.00750245
7831.13   -17174.6   0      0.119537   -0.15188   0.00734642
8433.54   -17174.6   0      0.122594   -0.155885   0.00704011
9035.95   -17174.6   0      0.125322   -0.158736   0.00660302
9638.36   -17174.6   0      0.127696   -0.160529   0.00611721
10240.8   -17174.6   0      0.129689   -0.161299   0.00555423
10843.2   -17174.6   0      0.131294   -0.161147   0.00494135
11445.6   -17174.6   0      0.132455   -0.16013   0.00421563
12048   -17174.6   0      0.133181   -0.1584   0.00344265
12650.4   -17174.6   0      0.133461   -0.156039   0.0026413
13252.8   -17174.6   0      0.13332   -0.153147   0.00185288
13855.2   -17174.6   0      0.132813   -0.149853   0.00107531
14455.4   -17171.8   0      0.13196   -0.14618   0.000290336
15048.9   -17163.1   0      0.130821   -0.142309   -0.000462876
15639   -17154.1   0      0.12938   -0.138247   -0.00116928
16224.3   -17149.9   0      0.127632   -0.134009   -0.00186411
16732.3   -17177.4   0      0.125643   -0.130075   -0.0024853
16574.8   -16608   0      0.131445   -0.134686   -0.00149621
16642.8   -15955.6   0      0.137229   -0.137829   -0.000602265
16649.9   -15357.7   0      0.142813   -0.140989   0.000368213
16651.7   -14757   0      0.148524   -0.144001   0.00144604
16652.6   -14155.5   0      0.15426   -0.146762   0.00262271
16652.9   -13553.8   0      0.159933   -0.149197   0.00387937
16652.8   -12951.9   0      0.165455   -0.15126   0.00517958
16652.7   -12349.6   0      0.170801   -0.152873   0.00653853
16652.7   -11747.2   0      0.175847   -0.15398   0.00792357
16652.8   -11144.8   0      0.18043   -0.154532   0.00931989
16652.8   -10542.4   0      0.184448   -0.154444   0.0107022
16652.9   -9939.94   0      0.187709   -0.153671   0.0120541
16652.9   -9337.53   0      0.190019   -0.152152   0.0133831
16652.9   -8735.13   0      0.191192   -0.149841   0.0146009
16652.9   -8132.73   0      0.191016   -0.146788   0.0156705
16652.9   -7530.33   0      0.189442   -0.142924   0.0166052
16652.9   -6927.92   0      0.186197   -0.138314   0.0172362
16652.9   -6325.51   0      0.181061   -0.133049   0.0175766
16652.9   -5723.1   0      0.173851   -0.127278   0.0175403
16652.9   -5120.69   0      0.164394   -0.121123   0.0172716
16652.9   -4518.28   0      0.152613   -0.114705   0.0166451
16652.9   -3915.87   0      0.138496   -0.10825   0.0155915
16652.9   -3313.47   0      0.122049   -0.102088   0.0141197
16652.9   -2711.06   0      0.103407   -0.0964305   0.0122227
16652.9   -2108.65   0      0.0828134   -0.0914835   0.0100333
16652.9   -1506.24   0      0.0606083   -0.0875389   0.00749214
16652.9   -903.827   0      0.0372256   -0.0847239   0.00488361
16652.9   -301.417   0      0.012896   -0.0832299   0.00203588
16652.9   300.993   0      -0.011731   -0.0831488   -0.000923049
16652.9   903.402   0      -0.0360843   -0.0844947   -0.00389585
16652.9   1505.81   0      -0.0596703   -0.0871944   -0.00664514
16652.9   2108.22   0      -0.0820066   -0.0910698   -0.00915249
16652.9   2710.63   0      -0.102685   -0.0959708   -0.0115713
16652.9   3313.04   0      -0.121346   -0.101691   -0.0136223
16652.9   3915.45   0      -0.137804   -0.108011   -0.0152499
16652.9   4517.86   0      -0.151839   -0.114535   -0.0163311
16652.9   5120.27   0      -0.163577   -0.120948   -0.0168763
16652.9   5722.68   0      -0.173039   -0.127093   -0.01712
16652.9   6325.09   0      -0.180356   -0.132846   -0.0170312
16652.9   6927.5   0      -0.185604   -0.138048   -0.0166644
16652.9   7529.91   0      -0.188878   -0.142545   -0.0160547
16652.9   8132.32   0      -0.190466   -0.146383   -0.0152371
16652.9   8734.73   0      -0.190553   -0.149487   -0.0142267
16652.9   9337.14   0      -0.189325   -0.151818   -0.0130159
16652.9   9939.55   0      -0.187013   -0.153333   -0.0116648
16652.9   10542   0      -0.183829   -0.154095   -0.0102997
16652.9   11144.4   0      -0.179886   -0.154151   -0.00892791
16652.9   11746.8   0      -0.175349   -0.153584   -0.00760694
16652.9   12349.2   0      -0.170384   -0.152487   -0.00632933
16652.9   12951.6   0      -0.165097   -0.15091   -0.00507186
16652.9   13554   0      -0.159596   -0.148917   -0.0038234
16652.9   14156.4   0      -0.15393   -0.146513   -0.00258184
16656.1   14758.9   0      -0.148169   -0.143731   -0.00137624
16663.6   15361.8   0      -0.142407   -0.140633   -0.000269123
16665   15961.7   0      -0.136752   -0.137403   0.000719077
16599.2   16614.5   0      -0.130987   -0.134266   0.00165214
15954.3   16631.5   0      -0.133274   -0.139317   0.000805133
15352.3   16627.7   0      -0.135347   -0.144082   -3.36495e-05
14749.6   16645.4   0      -0.136838   -0.148481   -0.000834111
14151.9   16652.1   0      -0.138079   -0.152691   -0.00165966
13552.5   16653.8   0      -0.139006   -0.156647   -0.00249998
12951.6   16653.7   0      -0.139552   -0.16025   -0.00331939
12349.7   16653.2   0      -0.139699   -0.16335   -0.00412127
11747.4   16652.9   0      -0.139412   -0.165862   -0.00492446
11144.9   16652.8   0      -0.138661   -0.167665   -0.00574407
10542.4   16652.8   0      -0.137411   -0.168648   -0.00651526
9939.97   16652.8   0      -0.135661   -0.168673   -0.00724778
9337.54   16652.9   0      -0.133476   -0.167637   -0.00781848
8735.14   16652.9   0      -0.130875   -0.165546   -0.00832583
8132.73   16652.9   0      -0.127869   -0.162305   -0.00875219
7530.33   16652.9   0      -0.124556   -0.157729   -0.00899169
6927.92   16652.9   0      -0.121019   -0.15175   -0.00908244
6325.51   16652.9   0      -0.117294   -0.144448   -0.00896828
5723.1   16652.9   0      -0.113528   -0.135774   -0.00870975
5120.69   16652.9   0      -0.109774   -0.125739   -0.00837033
4518.28   16652.9   0      -0.106065   -0.114414   -0.00792091
3915.87   16652.9   0      -0.102576   -0.101828   -0.00726031
3313.47   16652.9   0      -0.0993846   -0.0882022   -0.00646157
2711.06   16652.9   0      -0.096601   -0.0735472   -0.00551706
2108.65   16652.9   0      -0.0942676   -0.0579963   -0.004436
1506.24   16652.9   0      -0.0924141   -0.0417549   -0.00326532
903.827   16652.9   0      -0.0911176   -0.02494   -0.00192364
301.417   16652.9   0      -0.0904865   -0.00776133   -0.000531771
-300.993   16652.9   0      -0.0904715   0.00943348   0.000803592
-903.402   16652.9   0      -0.0911466   0.0266046   0.00216898
-1505.81   16652.9   0      -0.0924818   0.0434379   0.00349542
-2108.22   16652.9   0      -0.0944665   0.0597277   0.00469472
-2710.63   16652.9   0      -0.0968979   0.075125   0.00569939
-3313.04   16652.9   0      -0.0997289   0.0896751   0.00655453
-3915.45   16652.9   0      -0.102918   0.103267   0.00734448
-4517.86   16652.9   0      -0.106385   0.115708   0.00801016
-5120.27   16652.9   0      -0.110094   0.126876   0.0085786
-5722.68   16652.9   0      -0.113944   0.136762   0.00895532
-6325.09   16652.9   0      -0.117751   0.145231   0.00914524
-6927.5   16652.9   0      -0.121463   0.152362   0.00916144
-7529.91   16652.9   0      -0.124983   0.158149   0.00904086
-8132.32   16652.9   0      -0.128268   0.162599   0.00883061
-8734.73   16652.9   0      -0.131253   0.165771   0.00843148
-9337.14   16652.9   0      -0.133863   0.167755   0.00791344
-9939.55   16652.9   0      -0.135999   0.168573   0.00727149
-10542   16652.9   0      -0.137694   0.168449   0.00659189
-11144.4   16652.9   0      -0.138925   0.167411   0.00584959
-11746.8   16652.9   0      -0.139675   0.165577   0.00507065
-12349.2   16652.9   0      -0.139973   0.163063   0.0042625
-12951.6   16652.9   0      -0.139809   0.159953   0.0033939
-13554   16652.9   0      -0.139222   0.156373   0.00251247
-14156.4   16652.9   0      -0.138211   0.15236   0.00161787
-14758.9   16656.1   0      -0.136773   0.147985   0.000743897
-15361.8   16663.6   0      -0.13496   0.143371   -0.000107649
-15961.7   16665   0      -0.132931   0.138675   -0.00090286
-16614.5   16599.2   0      -0.131042   0.133832   -0.00165392
-16631.5   15954.3   0      -0.136921   0.137289   -0.000690836
-16627.7   15352.3   0      -0.142612   0.140568   0.000326127
-16645.4   14749.6   0      -0.148227   0.143381   0.00135811
-16652.1   14151.9   0      -0.153853   0.145991   0.00248538
-16653.8   13552.5   0      -0.159445   0.148337   0.00364823
-16653.7   12951.6   0      -0.164909   0.150342   0.00489866
-16653.2   12349.7   0      -0.170169   0.151911   0.00618852
-16652.9   11747.4   0      -0.175121   0.152981   0.00751498
-16652.8   11144.9   0      -0.179629   0.153504   0.0089078
-16652.8   10542.4   0      -0.183571   0.153425   0.0103115
-16652.8   9939.97   0      -0.186805   0.152664   0.0117221
-16652.9   9337.54   0      -0.18911   0.151193   0.013085
-16652.9   8735.14   0      -0.190342   0.148947   0.014364
-16652.9   8132.73   0      -0.190274   0.145862   0.015522
-16652.9   7530.33   0      -0.188666   0.141977   0.0164028
-16652.9   6927.92   0      -0.18538   0.137338   0.0169399
-16652.9   6325.51   0      -0.180174   0.132128   0.0171607
-16652.9   5723.1   0      -0.17296   0.126402   0.0171407
-16652.9   5120.69   0      -0.163646   0.120274   0.0167955
-16652.9   4518.28   0      -0.152024   0.113947   0.0161737
-16652.9   3915.87   0      -0.138058   0.107568   0.015186
-16652.9   3313.47   0      -0.121728   0.101433   0.0138095
-16652.9   2711.06   0      -0.103238   0.0957655   0.0120724
-16652.9   2108.65   0      -0.0827761   0.0908225   0.00992101
-16652.9   1506.24   0      -0.0606224   0.0869124   0.00745559
-16652.9   903.827   0      -0.0373069   0.0842216   0.0048675
-16652.9   301.417   0      -0.0132502   0.0828711   0.00219703
-16652.9   -300.993   0      0.010945   0.0827771   -0.00052017
-16652.9   -903.402   0      0.0350279   0.0840387   -0.00327683
-16652.9   -1505.81   0      0.0584087   0.0865726   -0.00603659
-16652.9   -2108.22   0      0.0806508   0.0904073   -0.00859681
-16652.9   -2710.63   0      0.101269   0.0952827   -0.0108467
-16652.9   -3313.04   0      0.119877   0.10087   -0.012702
-16652.9   -3915.45   0      0.136438   0.106976   -0.0142707
-16652.9   -4517.86   0      0.150569   0.113304   -0.0153947
-16652.9   -5120.27   0      0.162414   0.119681   -0.0160847
-16652.9   -5722.68   0      0.171989   0.125872   -0.0164335
-16652.9   -6325.09   0      0.179263   0.131697   -0.0164704
-16652.9   -6927.5   0      0.184425   0.136942   -0.0161774
-16652.9   -7529.91   0      0.187792   0.141601   -0.0156963
-16652.9   -8132.32   0      0.189397   0.145508   -0.0148572
-16652.9   -8734.73   0      0.18946   0.148585   -0.0137647
-16652.9   -9337.14   0      0.188203   0.150794   -0.0125147
-16652.9   -9939.55   0      0.185892   0.152234   -0.0112491
-16652.9   -10542   0      0.182783   0.15302   -0.00997085
-16652.9   -11144.4   0      0.178959   0.153135   -0.00865875
-16652.9   -11746.8   0      0.174557   0.15268   -0.00739935
-16652.9   -12349.2   0      0.169684   0.151677   -0.00609343
-16652.9   -12951.6   0      0.164508   0.150162   -0.00480066
-16652.9   -13554   0      0.159109   0.148204   -0.00354527
-16652.9   -14156.4   0      0.15354   0.145833   -0.00232477
-16656.1   -14758.9   0      0.147908   0.14312   -0.00119044
-16663.6   -15361.8   0      0.142255   0.140111   -0.000170177
-16665   -15961.7   0      0.136591   0.136913   0.000832358
-16599.2   -16614.5   0      0.130927   0.133851   0.00175819
-15954.3   -16631.5   0      0.133272   0.138947   0.000924817
-15352.3   -16627.7   0      0.135385   0.143733   7.85798e-05
-14749.6   -16645.4   0      0.136957   0.148202   -0.00075118
-14151.9   -16652.1   0      0.138232   0.152457   -0.00161183
-13552.5   -16653.8   0      0.139239   0.156477   -0.00244565
-12951.6   -16653.7   0      0.139849   0.160096   -0.00335115
-12349.7   -16653.2   0      0.140011   0.163237   -0.00421137
-11747.4   -16652.9   0      0.13972   0.165785   -0.00503858
-11144.9   -16652.8   0      0.138983   0.167626   -0.00582604
-10542.4   -16652.8   0      0.137799   0.168705   -0.00656311
-9939.97   -16652.8   0      0.136143   0.168922   -0.0073416
-9337.54   -16652.9   0      0.133996   0.168149   -0.00802166
-8735.14   -16652.9   0      0.131404   0.166203   -0.00855462
-8132.73   -16652.9   0      0.128406   0.163057   -0.0089444
-7530.33   -16652.9   0      0.125088   0.158639   -0.00918836
-6927.92   -16652.9   0      0.121503   0.152872   -0.00932014
-6325.51   -16652.9   0      0.11771   0.145712   -0.00926752
-5723.1   -16652.9   0      0.113849   0.137106   -0.00895784
-5120.69   -16652.9   0      0.110045   0.127123   -0.00847559
-4518.28   -16652.9   0      0.106352   0.115869   -0.00784617
-3915.87   -16652.9   0      0.10288   0.103402   -0.00710958
-3313.47   -16652.9   0      0.0997001   0.089823   -0.0062834
-2711.06   -16652.9   0      0.0968474   0.0752568   -0.00537729
-2108.65   -16652.9   0      0.0944644   0.0597258   -0.00429914
-1506.24   -16652.9   0      0.0926077   0.0435109   -0.00317401
-903.827   -16652.9   0      0.0912947   0.0267492   -0.00195533
-301.417   -16652.9   0      0.0905793   0.00964957   -0.000708905
300.993   -16652.9   0      0.0905093   -0.00757182   0.0006122
903.402   -16652.9   0      0.0911199   -0.0247484   0.00196577
1505.81   -16652.9   0      0.0924124   -0.0416383   0.00324837
2108.22   -16652.9   0      0.0943068   -0.0580282   0.00446673
2710.63   -16652.9   0      0.0966824   -0.0736353   0.00560085
3313.04   -16652.9   0      0.0995144   -0.0883632   0.00658887
3915.45   -16652.9   0      0.102717   -0.102071   0.00741994
4517.86   -16652.9   0      0.106188   -0.114671   0.00814389
5120.27   -16652.9   0      0.109928   -0.12606   0.00873585
5722.68   -16652.9   0      0.11377   -0.136084   0.00908475
6325.09   -16652.9   0      0.117547   -0.144753   0.00920046
6927.5   -16652.9   0      0.121244   -0.152098   0.00925671
7529.91   -16652.9   0      0.124804   -0.158032   0.00920072
8132.32   -16652.9   0      0.128136   -0.162593   0.0089582
8734.73   -16652.9   0      0.131132   -0.165857   0.00856076
9337.14   -16652.9   0      0.133742   -0.167952   0.00805664
9939.55   -16652.9   0      0.135927   -0.168924   0.00747472
10542   -16652.9   0      0.137689   -0.168884   0.00681035
11144.4   -16652.9   0      0.138976   -0.167869   0.00605879
11746.8   -16652.9   0      0.139789   -0.166059   0.00523951
12349.2   -16652.9   0      0.140107   -0.163532   0.00435335
12951.6   -16652.9   0      0.139958   -0.160426   0.00346426
13554   -16652.9   0      0.139394   -0.156847   0.00258387
14150.8   -16649.4   0      0.138465   -0.15293   0.00172815
14738.4   -16639.2   0      0.137251   -0.148797   0.000895921
15331.2   -16617.8   0      0.135796   -0.144498   0.000112837
15929   -16620.4   0      0.13373   -0.139746   -0.00070917
16182.1   -16171.8   0      0.137244   -0.140614   -0.00032054
16143.2   -15653.9   0      0.142587   -0.144154   0.000647137
16134.3   -15055   0      0.148738   -0.147828   0.00185039
16130.6   -14451.8   0      0.154952   -0.151226   0.00306499
16131.3   -13850.9   0      0.161173   -0.154288   0.00439744
16131.6   -13251.1   0      0.167313   -0.157002   0.00579669
16131.4   -12650.1   0      0.173353   -0.1593   0.00727174
16131.2   -12048.2   0      0.179205   -0.161116   0.0088193
16131.1   -11446   0      0.184713   -0.162396   0.010378
16131.1   -10843.6   0      0.189761   -0.163042   0.0119458
16131.1   -10241.1   0      0.194169   -0.162988   0.0135067
16131.2   -9638.72   0      0.197732   -0.162162   0.0150538
16131.2   -9036.32   0      0.20026   -0.160464   0.016515
16131.2   -8433.93   0      0.201476   -0.15793   0.0177917
16131.2   -7831.53   0      0.201275   -0.154526   0.0189448
16131.2   -7229.13   0      0.199435   -0.150246   0.0198683
16131.2   -6626.73   0      0.19571   -0.145125   0.0204732
16131.2   -6024.32   0      0.189812   -0.13926   0.0207183
16131.2   -5421.91   0      0.181515   -0.132855   0.0205649
16131.2   -4819.5   0      0.170661   -0.126024   0.0200497
16131.2   -4217.09   0      0.157252   -0.118901   0.0191016
16131.2   -3614.68   0      0.141113   -0.111915   0.0175691
16131.2   -3012.27   0      0.122448   -0.105299   0.0155954
16131.2   -2409.86   0      0.101397   -0.0992886   0.0132023
16131.2   -1807.45   0      0.0781698   -0.0943261   0.0103763
16131.2   -1205.04   0      0.0533789   -0.0905364   0.00748708
16131.2   -602.635   0      0.027296   -0.0880436   0.00437493
16131.2   -0.225305   0      0.000564988   -0.0870279   0.000842877
16131.2   602.184   0      -0.0261914   -0.0876742   -0.00286841
16131.2   1204.59   0      -0.0523482   -0.0899394   -0.00637684
16131.2   1807   0      -0.0774449   -0.0937493   -0.00966221
16131.2   2409.41   0      -0.100811   -0.0988518   -0.0126158
16131.2   3011.82   0      -0.121858   -0.104874   -0.0151483
16131.2   3614.23   0      -0.140533   -0.111588   -0.017206
16131.2   4216.64   0      -0.156533   -0.11869   -0.0187417
16131.2   4819.05   0      -0.169906   -0.125811   -0.0196387
16131.2   5421.46   0      -0.180715   -0.132643   -0.0201405
16131.2   6023.87   0      -0.189064   -0.139048   -0.0201985
16131.2   6626.28   0      -0.195098   -0.144869   -0.0199461
16131.2   7228.69   0      -0.198835   -0.149865   -0.0193049
16131.2   7831.1   0      -0.200734   -0.154126   -0.0185398
16131.2   8433.51   0      -0.200903   -0.157578   -0.0174729
16131.2   9035.92   0      -0.199596   -0.160185   -0.016225
16131.2   9638.33   0      -0.197047   -0.161873   -0.0146689
16131.2   10240.7   0      -0.193525   -0.16268   -0.0130956
16131.2   10843.1   0      -0.18919   -0.162709   -0.0115232
16131.2   11445.6   0      -0.184208   -0.162023   -0.00996783
16131.2   12048   0      -0.178755   -0.160737   -0.00849215
16131.2   12650.4   0      -0.17297   -0.158926   -0.0070682
16131.2   13252.8   0      -0.166962   -0.156652   -0.00567491
16130.8   13854.4   0      -0.160818   -0.153982   -0.00432399
16133.5   14456.6   0      -0.154564   -0.150895   -0.00299014
16145.3   15061.8   0      -0.148276   -0.1474   -0.0017051
16164.9   15663.1   0      -0.142091   -0.143673   -0.000535178
16209.2   16181.5   0      -0.136717   -0.140085   0.000444945
15654.5   16033.5   0      -0.140534   -0.145881   -0.000697689
15023.9   16114.6   0      -0.141957   -0.150655   -0.00146415
14438.1   16127.8   0      -0.143612   -0.155303   -0.00235545
13846.3   16131.8   0      -0.144999   -0.159864   -0.00329253
13250   16132.6   0      -0.146027   -0.164137   -0.00422619
12650.2   16132.2   0      -0.146643   -0.168012   -0.00514509
12048.6   16131.5   0      -0.146799   -0.171336   -0.00608408
11446.3   16131.1   0      -0.146468   -0.173996   -0.0069885
10843.8   16131   0      -0.145606   -0.175881   -0.00786604
10241.3   16131   0      -0.144186   -0.176849   -0.00868049
9638.79   16131.1   0      -0.142265   -0.17672   -0.00936293
9036.35   16131.2   0      -0.139861   -0.175503   -0.00996607
8433.94   16131.2   0      -0.137004   -0.173063   -0.0104952
7831.54   16131.2   0      -0.133717   -0.169299   -0.0108583
